Time,Umred1,Umred2,Umred4,Umred6,Umred7,Umred8,Umred9,Umred10,Saoner9,Saoner8,Saoner7,Saoner3,Ramtek6,Ramtek5,Ramtek3,Ramtek2,Ramtek1,Parseoni5,Parseoni2,Narkhed8,Parseoni7,Parseoni6,Parseoni4,Parseoni10,Parseoni1,Narkhed7,Narkhed4,Narkhed3,Narkhed10,Narkhed1,Nagpur6,Nagpur8,Nagpur9,Nagpur7,Nagpur4,Nagpur5,Kuhi8,Kuhi5,Nagpur3,Mauda9,Mauda4,Mauda3,Kuhi9,Nagpur2,Kuhi3,Kuhi2,Kuhi10,Kuhi1,Katol9,Katol8,Katol6,Katol10,Katol1,Kamthi9,Kamthi6,Kamthi5,Kalmeshwar4,Hingna9,Kamthi4,Kamthi2,Kamthi10,Kalmeshwar8,Kalmeshwar6,Hingna7,Hingna6,Hingna10,Hingna1,Bhivapur9,Bhivapur8,Bhivapur7,Bhivapur5,Bhivapur4,Bhivapur3,Bhivapur2,Bhivapur10
3/22/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/24/1981,0,0,4.843153,5.758715,3.873166,0,0,0,3.408287,2.934435,0,0,3.873166,0,0,0,0,2.804897,4.387644,0,0,0,0,0,0,0.4679366,0,0,0,5.588239,0,0,0,0,0,0,2.804897,0,0,0,0,0,0,0,0,6.141583,0,0,0,0,0,0,0,0,0,0,2.934435,0,0,0,0,0,5.588239,0,0,0,0,0,0,0,0,0,0,0,0
3/25/1981,0,0,0,0,0,0,0,0,1.095194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.608979,0,0,0,0
3/26/1981,6.106647,6.931409,3.895288,2.376963,5.417947,4.915729,6.106647,6.931409,3.756599,4.92789,4.915729,6.931409,5.417947,7.994418,7.994418,7.994418,5.036387,4.334344,5.8813,9.192526,6.931409,4.264615,6.106647,7.994418,7.994418,4.149999,7.994418,6.931409,6.931409,6.166312,0,6.931409,8.75069,6.931409,0,6.931409,4.334344,4.915729,6.931409,0,7.994418,6.931409,7.994418,7.994418,6.106647,6.576498,6.106647,6.106647,6.931409,6.931409,4.264615,6.931409,7.994418,6.931409,6.931409,6.106647,4.92789,4.915729,6.931409,6.931409,3.593838,6.106647,6.166312,6.106647,6.106647,6.931409,3.593838,6.106647,0,0,0,0,0,6.106647,4.915729
3/27/1981,0,0,0,0,0.2100673,0,0,0,0,0,0,0,0.2100673,0,0,0,4.240257,0,0.1160997,0.9236507,0,0,0,0,0,0,0,0,0,0,5.250795,0,0,0,4.993044,0,0,0,0,6.1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.576378,0,0,0,0,0,4.576378,0,8.43557,4.608198,4.187426,9.010082,4.993044,0,0
3/28/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/30/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/5/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/6/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20599,0,0,0,0
4/16/1981,0,0,0,0,0,0,0,0,0,2.68822,0,0,0,0,0,0,0,1.138701,0,0,0,0.3282821,0,0,0,3.174146,0,0,0,0,0,0,0,0,0,0,1.138701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3282821,0,0,0,0,0,2.68822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/17/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/18/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/1981,0,1.169609,0,0,0,0,0,1.169609,0,0,0,1.169609,0,0.3084449,0.3084449,0.3084449,1.073549,0,0,0,1.169609,0,0,0.3084449,0.3084449,0,0.3084449,1.169609,1.169609,0,4.861724,1.169609,1.966029,1.169609,8.483227,1.169609,0,0,1.169609,6.903763,0.3084449,1.169609,0.3084449,0.3084449,0,0,0,0,1.169609,1.169609,0,1.169609,0.3084449,1.169609,1.169609,0,0,0,1.169609,1.169609,3.909853,0,0,0,0,1.169609,3.909853,0,3.338777,5.849864,0,0,8.483227,0,0
4/20/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.28628,0,0,0,11.08466,0,0,0,0,11.17014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84204,12.38762,0,11.08466,0,0
4/21/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/1981,0,0,2.970018,0.7591286,0.1727971,0,0,0,2.56957,0.2787454,0,0,0.1727971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.810251,0,0,0,6.176344,0,0,0,0,5.789291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2787454,0,0,0,0,0,0,0,0,0,0,0,8.718701,4.729658,3.582399,9.859696,6.176344,0,0
4/24/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.557524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.557524,0,0
4/25/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/26/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.157313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.416059,0,0,0,0,0,4.416059,0,0,0,0,0,0,0,0
4/27/1981,0,0,8.356429,10.58338,7.36788,0,0,0,8.013234,4.664847,0,0,7.36788,0,0,0,0,5.800884,7.083389,0,0,0,0,0,0,0,0,0,0,7.77114,0,0,0,0,0,0,5.800884,0,0,0,0,0,0,0,0,8.037993,0,0,0,0,0,0,0,0,0,0,4.664847,0,0,0,0,0,7.77114,0,0,0,0,0,0,0,0,0,0,0,0
4/28/1981,0,0,0,3.690348,0.2052138,0,0,0,0,0,0,0,0.2052138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.809546,0,0,0,7.693373,0,0,0,0,6.095097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.138543,7.015156,8.862536,5.870075,7.693373,0,0
4/29/1981,0,0,3.800774,3.912843,0,0,0,0,1.427829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/1981,19.5368,18.76762,9.141915,7.47763,17.26121,18.93232,19.5368,18.76762,9.915856,16.98338,18.93232,18.76762,17.26121,18.18709,18.18709,18.18709,17.54743,17.64403,16.27724,20.88608,18.76762,19.14759,19.5368,18.18709,18.18709,18.48114,18.18709,18.76762,18.76762,16.42368,0,18.76762,19.33468,18.76762,0,18.76762,17.64403,18.93232,18.76762,0,18.18709,18.76762,18.18709,18.18709,19.5368,16.64673,19.5368,19.5368,18.76762,18.76762,19.14759,18.76762,18.18709,18.76762,18.76762,19.5368,16.98338,18.93232,18.76762,18.76762,11.05938,19.5368,16.42368,19.5368,19.5368,18.76762,11.05938,19.5368,0.885897,0,0,5.562594,0,19.5368,18.93232
5/1/1981,7.449322,9.050531,2.004142,16.25232,8.981147,5.844862,7.449322,9.050531,0.6306285,7.970137,5.844862,9.050531,8.981147,12.17085,12.17085,12.17085,7.761848,8.825676,8.193505,11.47966,9.050531,4.594847,7.449322,12.17085,12.17085,6.98657,12.17085,9.050531,9.050531,7.751442,0,9.050531,11.29895,9.050531,0,9.050531,8.825676,5.844862,9.050531,0,12.17085,9.050531,12.17085,12.17085,7.449322,7.390693,7.449322,7.449322,9.050531,9.050531,4.594847,9.050531,12.17085,9.050531,9.050531,7.449322,7.970137,5.844862,9.050531,9.050531,6.588675,7.449322,7.751442,7.449322,7.449322,9.050531,6.588675,7.449322,6.676817,0,0,6.849327,0,7.449322,5.844862
5/2/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.954905,0,0,0,7.729705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.729705,0,0
5/3/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.855973,0,0,8.44866,0,0,0
5/4/1981,0,0,14.41155,0,0,0,0,0,1.823455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053737,0,0,0,0,0,0,0,0,2.830904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.74282,10.24853,0,0,0,0
5/5/1981,0,0,1.001478,0,18.10973,2.052811,0,0,13.75935,14.56714,2.052811,0,18.10973,0,0,0,6.759489,15.03363,16.94682,0.4199687,0,3.103991,0,0,0,8.706959,0,0,0,16.25417,6.943359,0,0,0,0,0,15.03363,2.052811,0,7.541777,0,0,0,0,0,15.55175,0,0,0,0,3.103991,0,0,0,0,0,14.56714,2.052811,0,0,7.66471,0,16.25417,0,0,0,7.66471,0,1.903224,6.929605,6.040558,5.319528,0,0,2.052811
5/6/1981,6.599498,7.17266,0,0,1.173015,4.580064,6.599498,7.17266,0,1.842859,4.580064,7.17266,1.173015,10.85674,10.85674,10.85674,24.81873,2.19037,0.419118,19.26435,7.17266,6.24808,6.599498,10.85674,10.85674,3.301764,10.85674,7.17266,7.17266,0,0.7093552,7.17266,13.01657,7.17266,9.699436,7.17266,2.19037,4.580064,7.17266,0,10.85674,7.17266,10.85674,10.85674,6.599498,0,6.599498,6.599498,7.17266,7.17266,6.24808,7.17266,10.85674,7.17266,7.17266,6.599498,1.842859,4.580064,7.17266,7.17266,23.06883,6.599498,0,6.599498,6.599498,7.17266,23.06883,6.599498,9.852324,0,14.697,11.75142,9.699436,6.599498,4.580064
5/7/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.971463,0,0,0,0,0,0,0,0,11.3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270923,0,0,0,0,0,1.270923,0,11.14356,8.241392,0,11.7295,0,0,0
5/8/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41387,0,0,0,18.73514,0,0,0,0,12.72567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.802325,4.341942,0,6.379969,18.73514,0,0
5/9/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.820352,0,0,0,0,0,0,0,0,11.38612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.073202,0,0,0,0,0
5/10/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.928428,7.148147,10.9491,8.572399,0,0,0
5/11/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.874686,0,0,0,0,0,0,0,0,2.370094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/1981,0,0,2.357345,0,0,0,0,0,2.154971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.780657,0,2.868101,3.29494,0,0,0
5/13/1981,7.243761,8.103899,0.2512671,0,4.733734,6.250305,7.243761,8.103899,0.6032646,5.872097,6.250305,8.103899,4.733734,8.244726,8.244726,8.244726,7.018569,5.417717,3.857054,8.080003,8.103899,6.681453,7.243761,8.244726,8.244726,5.051067,8.244726,8.103899,8.103899,3.808275,0,8.103899,9.766985,8.103899,0,8.103899,5.417717,6.250305,8.103899,0,8.244726,8.103899,8.244726,8.244726,7.243761,3.490134,7.243761,7.243761,8.103899,8.103899,6.681453,8.103899,8.244726,8.103899,8.103899,7.243761,5.872097,6.250305,8.103899,8.103899,6.667424,7.243761,3.808275,7.243761,7.243761,8.103899,6.667424,7.243761,5.322281,0,0,6.112065,0,7.243761,6.250305
5/14/1981,0,0,2.368942,8.812882,0,0,0,0,0.4728182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/1981,0,0,4.935771,1.301989,2.227078,0,0,0,6.327753,0,0,0,2.227078,0,0,0,0,0,2.579257,0,0,0,0,0,0,0,0,0,0,3.253137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.168675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.253137,0,0,0,0,0,0,0,0,0,0,0,0
5/16/1981,0,0,0,0,3.807653,0,0,0,0,2.575464,0,0,3.807653,0,0,0,0,2.676226,3.999377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.676226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.575464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/1981,0,0,4.679124,4.706512,9.185984,0,0,0,0.3283388,11.72412,0,0,9.185984,0,0,0,0,9.978208,8.068306,0,0,0,0,0,0,8.494754,0,0,0,9.862095,0,0,0,0,0,0,9.978208,0,0,0,0,0,0,0,0,9.863263,0,0,0,0,0,0,0,0,0,0,11.72412,0,0,0,0,0,9.862095,0,0,0,0,0,0,0,0,0,0,0,0
5/18/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7485545,0,0,0,0,0,0,0,0.6140192,0,0,0,0,0,0,0,0,0,0,0.7485545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.783743,0,0,0
5/19/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.72117,0,0,0,0
5/20/1981,0,0,0,3.705539,0,1.213424,0,0,0,0,1.213424,0,0,0,0,0,1.207682,0.2958091,0,0.4160655,0,0,0,0,0,2.05668,0,0,0,0,0,0,0,0,0,0,0.2958091,1.213424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.213424,0,0,0.9543158,0,0,0,0,0,0.9543158,0,0,6.772272,6.860606,0,0,0,1.213424
5/21/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/1981,0,0,0,9.412296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/23/1981,0,0,1.227285,7.802787,1.15856,4.456374,0,0,0,2.379508,4.456374,0,1.15856,0,0,0,0,3.239426,0.1745716,0,0,5.272923,0,0,0,5.164813,0,0,0,0,0,0,0,0,0,0,3.239426,4.456374,0,0,0,0,0,0,0,0,0,0,0,0,5.272923,0,0,0,0,0,2.379508,4.456374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.456374
5/24/1981,0,0,7.760114,0,9.086477,0,0,0,10.43742,9.179914,0,0,9.086477,0,0,0,0,7.005769,10.64512,0,0,0.1531517,0,0,0,5.438636,0,0,0,8.536365,0,0,0,0,0,0,7.005769,0,0,0,0,0,0,0,0,8.330083,0,0,0,0,0.1531517,0,0,0,0,0,9.179914,0,0,0,0,0,8.536365,0,0,0,0,0,0,0,0,0,0,0,0
5/25/1981,0,0,0,1.091488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/27/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/28/1981,33.24068,32.55907,0,0,15.03257,28.19594,33.24068,32.55907,0,20.40967,28.19594,32.55907,15.03257,32.0978,32.0978,32.0978,25.61586,19.79103,13.41216,25.97775,32.55907,27.30778,33.24068,32.0978,32.0978,21.48611,32.0978,32.55907,32.55907,8.89189,0,32.55907,30.56159,32.55907,0,32.55907,19.79103,28.19594,32.55907,0,32.0978,32.55907,32.0978,32.0978,33.24068,7.171998,33.24068,33.24068,32.55907,32.55907,27.30778,32.55907,32.0978,32.55907,32.55907,33.24068,20.40967,28.19594,32.55907,32.55907,23.26304,33.24068,8.89189,33.24068,33.24068,32.55907,23.26304,33.24068,0,0,0,0,0,33.24068,28.19594
5/29/1981,10.07665,8.872866,0,2.933449,6.079119,14.84689,10.07665,8.872866,0,9.713805,14.84689,8.872866,6.079119,1.272487,1.272487,1.272487,0.6267757,9.964643,5.16292,0,8.872866,15.87874,10.07665,1.272487,1.272487,13.13109,1.272487,8.872866,8.872866,0.3103189,0,8.872866,1.070691,8.872866,0,8.872866,9.964643,14.84689,8.872866,0,1.272487,8.872866,1.272487,1.272487,10.07665,0,10.07665,10.07665,8.872866,8.872866,15.87874,8.872866,1.272487,8.872866,8.872866,10.07665,9.713805,14.84689,8.872866,8.872866,0.997164,10.07665,0.3103189,10.07665,10.07665,8.872866,0.997164,10.07665,5.006968,0,0,8.666126,0,10.07665,14.84689
